#{"t_start": 1774356949.408279, "env_id": "None"}
r,l,t
-0.980986,15,5342.200337
-0.990718,7,5349.517924
-0.988424,10,5360.135082
-0.991287,8,5368.556785
-0.986478,11,5380.19581
-0.975725,21,5402.579557
-0.998973,2,5404.708747
-0.965849,29,5435.200516
-0.987649,10,5445.750089
-0.984739,12,5458.198708
-0.993508,8,5466.776212
-0.996162,5,5472.54761
-0.989385,9,5481.999974
-0.99269,6,5488.241359
-0.990519,8,5496.759615
-0.991416,7,5504.62188
-0.995432,5,5509.947077
-0.975512,20,5530.906083
-0.984797,12,5543.670037
-0.992939,7,5551.063703
-0.99163,8,5559.527472
-0.987834,10,5569.974672
-0.99598,4,5574.279638
-0.990695,9,5583.66707
-0.991017,7,5590.936866
-0.976247,21,5613.102107
-0.988068,10,5623.498502
-0.987015,11,5635.210649
-0.985967,13,5648.852949
-0.966359,35,5685.841176
-0.976612,19,5705.811926
-0.988394,11,5717.514187
-0.956514,40,5760.557046
-0.989109,9,5770.034115
-0.935602,77,5852.273633
-0.978728,16,5869.326927
-0.984605,13,5883.008664
-0.993348,6,5889.599771
-0.995142,6,5895.958226
-0.993164,9,5905.449557
-0.981014,16,5922.353944
-0.997552,4,5926.582817
-0.98009,18,5945.456796
-0.991518,8,5954.000741
-0.956147,34,5989.848755
-0.998043,4,5994.136308
-0.971366,25,6020.977707
-0.985187,13,6034.531598
-0.981912,15,6050.324387
-0.994054,7,6057.620913
-0.979652,15,6073.40572
-0.987769,10,6083.882399
-1.0,1,6084.934291
-0.980444,17,6103.086915
-0.989094,10,6113.647607
-0.997188,3,6116.787914
-1.0,1,6117.891529
-0.999031,4,6122.105139
-0.984712,12,6134.772238
-0.989466,9,6144.2309
-0.992567,6,6150.522884
-0.99058,9,6160.047815
-0.987643,9,6169.516708
-0.980311,16,6186.262877
-0.97813,18,6205.39272
-0.988453,9,6214.944232
-0.991583,7,6222.201113
-0.990791,9,6231.625482
-1.0,1,6232.710529
-0.985915,14,6247.517237
-0.992124,6,6253.782482
-0.96099,34,6289.463023
-0.97904,16,6306.505758
-0.987428,10,6317.712122
-0.997573,3,6320.837907
-0.986042,12,6333.71764
-0.987437,10,6344.247993
-0.991118,7,6351.562524
-0.981975,15,6367.622278
-0.989217,10,6378.333346
-0.962771,37,6417.2286
-0.990155,9,6426.698464
-0.988483,10,6438.709084
-0.991122,8,6447.535424
-0.986503,11,6459.165694
-0.997734,3,6462.411105
-0.990949,8,6470.771568
-0.983911,13,6484.599319
-0.985112,12,6516.393056
-0.993984,6,6522.898896
-0.979219,17,6540.710581
-0.990078,12,6553.628711
-0.989009,10,6564.278991
-0.995028,6,6570.563577
-0.978979,18,6589.656708
-0.997926,4,6593.875042
-0.992914,7,6601.163092
-0.987129,9,6610.776074
-0.987461,11,6622.196579
-0.991564,7,6629.545458
-0.98856,9,6638.95291
-0.982882,14,6654.059964
-0.989678,8,6662.480048
-0.990919,8,6670.988708
-0.980114,15,6686.63456
-0.986168,13,6700.26939
-0.984835,13,6713.842643
-0.990029,9,6723.293803
-0.979513,16,6740.387555
-0.98956,9,6749.803563
-0.998482,2,6751.884273
-0.99284,6,6758.109849
-0.983539,13,6771.959814
-0.986263,10,6782.505659
-0.987172,11,6794.149991
-0.998375,2,6796.283402
-0.996945,4,6800.477184
-0.98349,15,6816.331262
-0.968484,28,6845.69723
-0.995876,4,6849.972054
-0.998142,4,6854.236033
-0.991648,7,6861.480797
-0.979967,15,6879.89888
-0.990642,8,6888.754432
-0.988835,9,6898.297766
-0.998797,4,6902.552813
-0.955916,39,6943.922827
-0.991209,8,6952.330982
-0.992672,8,6960.852332
-0.98607,12,6973.473469
-0.987778,10,6983.931544
-0.978822,18,7003.323022
-0.977583,19,7037.322956
-0.979474,16,7055.265661
-0.992878,7,7062.835313
-0.977,18,7081.822943
-0.976775,20,7102.986342
-0.97437,24,7128.285044
-0.988066,11,7139.910211
-0.993144,7,7147.28792
-0.99377,7,7154.957059
-0.984391,12,7167.526237
-0.99518,5,7172.795076
-0.984167,12,7185.491628
-0.989456,9,7194.956926
-0.961383,43,7240.165323
-0.99167,7,7247.449909
-0.976679,18,7266.477751
-0.967104,27,7295.285033
-0.982864,16,7312.56831
-0.980828,15,7328.135617
-0.975653,23,7352.289834
-0.999047,4,7356.580175
-0.981907,14,7371.329339
-0.96041,36,7409.096545
-0.986486,12,7421.680094
-0.99025,8,7430.031021
-0.995449,4,7434.199693
-0.998005,4,7438.56024
-0.998559,2,7440.656301
-0.98901,11,7452.286194
-0.994292,6,7458.592582
-0.982459,14,7473.281994
-0.991246,7,7480.687732
-0.99099,8,7489.149225
-0.980734,14,7503.926112
-0.980301,15,7519.632411
-0.977294,21,7541.827237
-0.983864,13,7556.306575
-0.974366,18,7575.219594
-0.991258,7,7582.975051
-0.990208,8,7591.471678
-0.987726,9,7600.903632
-0.991586,7,7608.248115
-0.938715,70,7683.053622
-0.995576,4,7687.283992
-0.983497,14,7702.015894
-0.980826,15,7718.09978
-0.991667,7,7725.613505
-0.977681,19,7745.6756
-0.961218,34,7781.486852
-0.997481,3,7784.712127
-0.996461,4,7788.917986
-0.960328,40,7831.291391
-0.975715,19,7851.261359
-0.980628,15,7867.005715
-0.988723,9,7876.434727
-0.967767,29,7906.880161
-0.980879,15,7922.633361
-0.996727,4,7926.807066
-0.979072,17,7944.613831
-0.991466,7,7952.030775
-0.973118,21,7973.959187
-0.990737,10,7984.39082
-0.997892,3,7987.578821
-0.990852,9,7997.094639
-0.994068,6,8003.657837
-0.991638,7,8011.031486
-0.973789,20,8032.126276
-0.983045,12,8044.565781
-0.990599,7,8052.085482
-0.960794,44,8098.583499
-0.983901,12,8111.872895
-0.997882,3,8115.024913
-0.98343,14,8132.561651
-0.982772,14,8147.36936
-0.973567,21,8169.522523
-0.976497,19,8189.434506
-0.989086,10,8199.958882
-0.970756,27,8228.513833
-0.979514,16,8247.186372
-0.997917,3,8250.512453
-0.986677,11,8261.95229
-0.997161,4,8266.113687
-0.993251,6,8272.457445
-0.979199,17,8290.411937
-0.990595,8,8298.773166
-0.991649,7,8306.097522
-0.991787,7,8313.471217
-0.971095,24,8338.95064
-0.97167,23,8363.326571
-0.997294,4,8367.521114
-0.983957,12,8380.240367
-0.992749,6,8386.595683
-0.961383,35,8423.989102
-0.99093,8,8432.587591
-0.986364,12,8445.258661
-0.993738,5,8450.524931
-0.975673,24,8476.859834
-0.984842,13,8490.433215
-0.995607,5,8495.772161
-0.967898,24,8520.844537
-0.903935,243,8786.085376
-0.970288,26,8815.245165
-0.99244,7,8822.995975
-0.985968,11,8836.1881
-0.998149,3,8839.554143
-0.99155,8,8849.214042
-0.99087,8,8858.118481
-0.981083,14,8873.67609
-0.999013,4,8878.121076
-0.977042,20,8900.775296
-0.999033,4,8905.24176
-0.976091,21,8928.692313
-0.981523,15,8945.391573
-0.994744,5,8951.040466
-0.986288,14,8966.480541
-0.982498,15,8983.224365
-0.97758,19,9004.773734
-0.977803,17,9023.648779
-0.977385,16,9041.467077
-0.989742,8,9050.339663
-0.969412,25,9078.27532
-0.999021,3,9081.658986
-0.978526,16,9099.356544
-0.984156,13,9113.696367
-0.979799,19,9134.798116
-0.996531,4,9139.197971
-0.988321,9,9149.29323
-0.986042,12,9162.692333
-0.991907,7,9170.445668
-0.995113,5,9175.86538
-0.977881,17,9194.540379
-0.989587,9,9204.500717
-0.977498,19,9225.23446
-0.99788,4,9229.99671
-0.916587,260,9519.255124
-0.975769,22,9545.286507
-0.989124,9,9558.051731
-0.992685,6,9566.851928
-0.971605,23,9599.991921
-0.988735,10,9613.913108
-0.994493,5,9620.179194
-0.966774,28,9653.378261
-0.990686,8,9661.890886
-0.992776,6,9668.265018
-0.976817,19,9688.230764
-1.0,1,9689.331905
-0.987061,11,9701.084237
-0.997927,4,9705.316397
-0.985074,12,9717.881947
-0.966723,27,9746.631731
-0.991324,7,9753.89714
-0.994508,5,9759.094672
-0.993648,6,9765.46386
-0.983452,14,9780.158853
-0.967346,28,9809.627941
-0.976827,20,9830.676608
-0.985256,12,9843.348202
-0.998457,2,9845.489499
-0.992691,7,9853.040161
-0.966168,31,9887.512287
-0.988111,9,9896.894405
-0.992072,7,9904.398283
-0.993947,6,9911.400823
-0.986747,11,9922.981156
-0.983616,13,9936.739067
-0.928386,71,10011.619182
-0.981874,15,10027.240423
-0.992412,7,10035.25264
-0.988283,9,10045.376144
-0.989606,10,10055.772941
-0.979705,17,10073.718036
-0.987287,10,10084.082624
-0.98457,12,10097.03891
-0.990089,9,10107.703926
-0.970386,24,10133.074807
-0.988049,10,10143.46039
-0.991637,7,10150.896725
-0.997194,3,10154.064315
-0.990463,8,10162.414241
-0.989291,10,10172.892856
-0.993951,5,10178.153347
-0.99485,6,10184.436784
-0.991433,7,10191.86985
-0.982301,14,10206.442768
-0.979561,16,10223.366627
-0.987004,12,10235.866791
-0.981754,15,10251.541881
-0.977456,18,10271.309404
-0.943184,49,10322.638998
-0.992638,8,10331.301743
-0.989345,8,10339.709837
-0.984952,13,10353.331714
-0.979969,16,10370.251487
-0.994958,5,10375.668198
-0.977446,18,10394.518466
-0.994343,5,10399.752238
-0.98332,13,10413.391044
-0.998998,2,10415.447822
-0.988237,10,10425.844886
-0.988091,12,10438.447896
-0.99763,3,10441.647412
-0.98919,8,10449.987853
-0.96851,29,10480.362224
-0.990177,8,10488.770649
-0.922055,177,10678.146312
-0.997544,4,10682.342857
-0.986653,12,10695.055227
-0.975084,22,10718.267425
-0.999039,3,10721.473121
-0.965618,28,10750.95263
-0.990069,8,10759.743085
-0.994885,5,10765.204964
-0.994362,6,10771.46582
-0.977401,19,10791.472595
-0.997406,3,10794.685084
-0.997558,3,10797.882744
-0.98604,11,10809.560761
-0.993464,6,10816.032535
-0.969059,25,10842.422829
-0.988186,10,10853.009221
-0.997733,4,10857.167421
-0.991191,8,10865.60636
-0.997823,4,10869.850072
-0.984855,12,10882.474827
-0.970991,22,10905.997572
-0.988047,11,10917.456379
-0.966361,26,10945.296555
-0.989079,9,10954.66952
-0.972505,22,10978.023738
-0.992804,7,10985.447404
-0.988325,9,10995.115025
-0.992276,7,11002.525915
-0.983012,14,11017.171903
-0.982142,14,11032.043668
-0.990607,8,11040.634009
-0.979515,16,11057.708787
-0.997031,5,11062.938549
-0.9826,15,11078.560849
-0.99662,4,11082.740604
-0.990038,9,11092.13919
-0.929803,58,11153.375174
-0.975093,21,11176.998366
-0.998017,4,11181.304261
-0.993445,6,11187.600381
-0.974964,20,11208.591751
-0.965322,28,11238.864221
-0.977763,18,11258.287798
-0.977555,17,11276.219832
-0.992508,8,11284.597212
-0.989404,9,11294.018811
-0.958993,36,11332.539336
-0.996827,4,11336.672445
-0.998185,3,11339.828496
-0.976121,20,11361.013594
-0.979006,18,11380.11008
-0.995914,4,11384.344101
-0.99527,6,11391.006635
-0.993694,6,11397.315009
-0.979167,17,11415.356955
-0.917983,74,11506.366732
-0.979309,18,11525.073772
-0.991078,8,11533.516363
-0.969233,27,11561.565506
-0.951527,48,11612.20741
-0.983899,13,11625.948772
-0.986955,11,11637.98635
-0.987138,10,11648.518585
-0.987174,10,11659.119298
-0.972219,22,11682.417637
-0.964516,29,11713.564741
-0.974241,21,11738.847921
-0.985008,11,11750.525944
-0.998176,4,11754.792556
-0.962902,36,11792.443341
-0.985637,13,11805.90475
-0.992328,7,11813.362897
-0.995845,5,11818.647478
-0.989055,10,11828.981105
-0.996003,5,11834.66026
-0.988609,9,11844.963034
-0.978854,16,11861.769215
-0.989321,10,11872.379103
-0.980593,17,11890.264858
-0.98295,13,11903.867665
-0.980733,16,11920.586724
-0.995901,5,11925.855152
-0.978144,18,11944.710992
-0.924176,267,12226.448289
-0.990577,8,12234.993587
-0.973662,21,12256.971019
-0.977323,18,12275.764567
-0.982554,14,12290.287416
-0.965857,35,12326.840223
-0.969304,29,12357.114053
-1.0,1,12358.190516
-0.975241,21,12380.488055
-0.985492,12,12393.093554
-0.994557,5,12398.389718
-0.983628,14,12413.456677
-0.979132,20,12435.51721
-0.988803,10,12446.895257
-0.987139,11,12458.491517
-0.997289,3,12461.709872
-0.990312,10,12472.209444
-0.986153,11,12483.798074
-0.978379,17,12501.737281
-0.9693,27,12530.175011
-0.994395,5,12535.533319
-0.979594,16,12552.593031
-0.969594,25,12578.908617
-1.0,1,12579.977867
-0.979649,17,12597.837894
-0.984045,12,12610.555108
-0.962648,118,12735.360587
-0.971691,24,12760.568814
-0.91268,122,12888.209498
-0.989922,8,12897.117121
-0.997645,4,12901.350259
-0.990902,7,12909.146688
-0.984752,12,12921.855613
-0.982502,15,12937.418797
-0.945164,52,12992.762142
-0.979956,16,13009.664042
-0.976701,20,13030.762486
-0.917695,235,13279.726768
-0.97688,20,13301.289699
-0.992187,7,13308.814647
-0.985104,12,13321.459101
-0.987005,11,13333.209466
-0.983964,13,13346.840957
-1.0,1,13347.990097
-0.994845,5,13353.275385
-0.982605,14,13368.086239
-0.969027,27,13396.35741
-0.982296,13,13410.060012
-0.983275,13,13423.796284
-0.959087,34,13450.769558
-0.992893,6,13452.975286
-0.986392,11,13456.745298
-0.977169,19,13462.8823
-0.962415,32,13472.358486
-0.994087,5,13473.86182
-0.989024,9,13476.55793
-0.971388,21,13482.912264
-0.985085,12,13486.441658
-0.954011,37,13497.568208
-0.998389,4,13498.761379
-0.983673,14,13503.040526
-0.92201,129,13542.23703
-0.977438,20,13548.451844
-0.984671,13,13555.613656
-0.997977,4,13557.451064
-0.987119,12,13563.748855
-0.998055,3,13565.228154
-0.952681,154,13635.869904
-0.966649,29,13649.00154
-0.985208,13,13654.918609
-0.98258,14,13661.670089
-0.96619,28,13675.433331
-0.990852,7,13678.894195
-0.981673,14,13685.696246
-0.979984,16,13692.530342
-0.989359,9,13696.341954
-0.993057,7,13699.081522
-0.973997,20,13708.306109
-0.986943,10,13713.176391
-0.986842,11,13718.18432
-0.964469,43,13737.026228
-0.961771,39,13754.428593
-0.977712,17,13761.610247
-0.982928,16,13767.973086
-0.98473,12,13772.787458
-0.992302,7,13775.60028
-0.990195,8,13778.890909
-0.986707,12,13783.685997
-0.983808,14,13789.442258
-0.975829,20,13797.703927
-0.886426,225,13894.388979
-0.98632,11,13898.999376
-0.995735,5,13901.07041
-0.987762,11,13905.659156
-0.909971,156,13971.740272
-0.983064,14,13977.641499
-0.982799,15,13983.395739
-0.990441,8,13986.673217
-0.983146,14,13992.502411
-0.982813,13,13997.692465
-0.982452,13,14003.100181
-0.977429,18,14010.547065
-0.988342,9,14014.213456
-0.989038,9,14017.800868
-0.981839,15,14024.02175
-0.986443,11,14028.673167
-0.983444,13,14034.247584
-0.980073,16,14040.625081
-0.987046,11,14045.203062
-0.987452,12,14050.335409
-0.988309,9,14053.936472
-0.977889,17,14060.875923
-0.988516,9,14064.587445
-0.987759,10,14068.749659
-0.981506,16,14075.722002
-0.966953,27,14086.968493
-0.970617,24,14096.840681
-0.945823,108,14142.572279
-0.949815,162,14209.800477
-0.993288,7,14212.702491
-0.984105,13,14218.017304
-0.998654,2,14218.926382
-0.970112,26,14229.57247
-0.982869,14,14235.893888
-0.956347,38,14251.754662
-0.952616,44,14269.695592
-0.971561,24,14279.244015
-0.981454,14,14285.087236
-0.983642,13,14290.244187
-1.0,1,14290.696476
-0.981561,17,14297.784573
-0.98389,13,14303.250934
-0.99185,7,14305.962691
-0.955446,35,14319.843883
-0.986711,10,14323.947994
-0.984972,12,14329.022087
-0.974772,22,14338.198653
-0.983559,14,14343.794123
-0.983846,16,14350.810377
-0.998031,3,14352.093782
-0.985281,12,14356.945735
-0.985177,12,14368.32197
-1.0,1,14368.703722
-0.975191,21,14377.444932
-0.961383,126,14429.431196
-0.959926,164,14498.118833
-0.987441,10,14502.610168
-0.912426,204,14587.818412
-0.93822,141,14646.308497
-0.987528,11,14650.881668
-0.906565,197,14733.436573
-0.978353,18,14740.854233
-0.976157,18,14748.540249
-0.983571,14,14754.187611
-0.998115,4,14755.76987
-0.938157,191,14835.61071
-0.981524,15,14842.036241
-0.992754,7,14844.846286
-0.991247,8,14848.155593
-0.99302,6,14850.538662
-0.991751,7,14853.333781
-0.981237,16,14860.11626
-0.988578,9,14863.79036
-0.98372,13,14869.210088
-0.991215,8,14872.916475
-0.950351,115,15004.663343
-0.932184,207,15088.980549
-0.952943,143,15147.820158
-0.974145,21,15156.265372
-0.987042,11,15160.987908
-0.991418,7,15163.981348
-0.974641,23,15173.475371
-0.978704,17,15180.799541
-0.978584,19,15190.299334
-0.979979,18,15199.566146
-0.985399,12,15204.574813
-0.963486,28,15216.474305
-0.974096,24,15226.740073
-0.970384,29,15238.632473
-0.978617,18,15246.078802
-0.965747,121,15294.907591
-0.9769,19,15303.099231
-0.987822,10,15307.73383
-0.983145,15,15314.581703
-0.988974,10,15319.295501
0.082247,300,15447.334205
-0.974149,20,15455.384708
-0.997095,4,15457.062489
-0.995813,4,15458.717632
-0.990216,8,15461.985303
-0.965727,31,15474.940599
-0.984558,13,15480.150434
-0.989459,10,15484.356786
-0.980129,17,15491.621559
-0.990038,8,15494.79633
-0.989874,9,15498.409518
-0.984864,14,15504.208089
-0.977383,19,15512.386082
-0.928215,139,15570.289885
-0.987224,12,15575.080955
-0.973143,24,15584.445349
-0.948184,158,15648.677424
-0.988833,10,15652.852655
-0.951953,106,15697.091812
-0.977369,19,15704.571954
-0.934008,206,15788.678901
-0.992891,7,15791.503031
-0.987691,10,15795.946423
-0.997625,3,15797.222917
-0.969244,119,15848.584106
-0.99829,4,15850.3359
-0.935974,65,15876.843902
-1.0,1,15877.24957
-0.946404,58,15899.919673
0.136183,300,16028.839882
-0.996268,5,16031.070359
-0.960935,35,16046.364236
-0.988776,11,16050.748059
-0.992235,7,16053.466457
-0.980896,15,16059.584023
-0.987726,10,16063.49876
-0.946334,185,16137.867267
-0.981541,15,16143.902139
-0.992799,6,16146.244516
-0.986381,12,16151.444554
-0.983565,14,16163.505758
-0.974703,19,16171.139432
-0.983198,14,16176.596327
-0.966752,89,16212.928099
-0.977443,19,16220.717167
-0.998412,4,16222.582072
-0.991844,7,16225.421216
-0.992938,6,16227.944118
-0.988042,10,16231.994371
-0.951398,125,16293.315581
-1.0,1,16293.677275
-0.976456,19,16302.176412
-0.992883,6,16305.619607
-0.970422,104,16350.261788
-0.947699,265,16459.699592
-0.944107,212,16545.088996
-0.978911,20,16553.697803
-0.995579,5,16555.781954
-0.98805,10,16559.755457
-0.986674,12,16564.837177
-0.99006,9,16568.794697
-0.98227,14,16574.609462
-0.978414,20,16582.444907
-0.983511,16,16589.124317
-0.974617,20,16597.197299
-0.98302,14,16602.844865
-0.960615,45,16621.16998
-0.942355,139,16672.649688
-0.971916,22,16681.714464
-0.971537,116,16728.742324
-1.0,1,16729.137763
-0.963411,138,16784.99509
-0.977717,17,16791.949219
-0.936107,116,16839.911557
-0.970063,27,16850.85126
-1.0,1,16851.339059
-0.98956,9,16854.950475
-0.974337,24,16865.233813
-0.988289,9,16868.900943
-0.985557,11,16873.368177
-0.98113,16,16879.627757
-0.996123,4,16881.254277
-0.955445,120,16930.369202
-0.94424,168,16999.419793
-0.946017,177,17073.737853
-0.938618,206,17160.929339
-0.952863,100,17202.821535
-0.946689,249,17303.642265
-0.935973,120,17353.685962
-0.957931,37,17368.261248
-0.99011,10,17372.249182
-0.950283,127,17424.824014
-0.964462,31,17437.752647
-0.953539,123,17488.481855
-0.984652,13,17494.510411
-0.965894,28,17505.916392
-0.975824,21,17514.63265
-0.962151,118,17564.461638
-0.950317,101,17604.993982
-0.99116,9,17608.710768
-0.980085,19,17616.240008
-0.940978,123,17664.276658
-0.949787,120,17707.369414
-0.977272,18,17714.879831
-0.956397,101,17755.361839
-0.990627,8,17758.558701
-0.959143,37,17774.155
-0.986375,12,17779.123585
-0.965212,103,17821.298202
-0.949886,172,17899.171502
-0.987379,10,17903.158024
-0.964229,135,17959.394311
-0.988011,10,17963.448805
-0.982493,15,17970.193223
-0.959492,128,18023.902681
-0.980175,18,18031.272279
0.057664,300,18152.575891
-0.986929,11,18157.17089
-0.961237,103,18198.427246
-0.96788,123,18249.929868
-0.987972,10,18254.430227
-0.962619,105,18298.213025
-0.92666,248,18399.576785
-0.941493,185,18476.079299
-0.963087,136,18531.881552
-0.986657,12,18536.799672
-0.992039,7,18539.647972
-0.988616,9,18543.453203
-0.956992,157,18607.692798
-0.977997,19,18615.368613
-0.977735,21,18623.941365
-0.982205,15,18629.936373
-0.988271,10,18634.164045
-0.987843,10,18638.726768
-0.964844,91,18676.020469
-0.989848,8,18679.417019
-1.0,1,18679.914565
-0.969451,27,18691.351635
-0.945066,246,18794.386337
-1.0,1,18794.845621
-0.96298,139,18852.663428
0.095545,300,18983.143518
-0.955514,210,19070.543701
-0.992036,7,19073.50187
-0.975426,26,19084.137208
-0.991519,8,19087.300701
-0.951761,158,19152.260909
0.099501,300,19370.290741
-0.952866,137,19426.179943
-0.97754,22,19435.6175
-0.956516,51,19456.396419
-0.950604,141,19513.472357
-0.98209,15,19517.543194
-0.96203,37,19532.175841
-0.98094,17,19539.389677
-0.949559,197,19623.167946
-0.982959,16,19629.857906
0.104828,300,19765.36632
-0.992074,7,19768.678274
-0.951674,297,19897.66338
-0.975711,24,19907.404887
-0.986125,12,19912.668132
-0.986739,11,19917.423496
-0.983295,14,19923.109657
0.10876,300,20058.43631
-0.986006,12,20063.423655
-0.927857,187,20140.541942
-0.959333,82,20174.289391
0.08903,300,20299.64611
-0.994141,5,20301.818619
-0.981816,16,20309.218716
-0.990107,9,20313.751425
0.086644,300,20397.381031
-0.988785,10,20400.007174
-0.9261,159,20455.139737
-0.975876,23,20464.914243
-0.979389,21,20474.144021
-0.94333,190,20561.386624
0.08332,300,20706.703129
-0.990473,8,20710.005841
-0.95806,142,20768.269171
0.065938,300,20894.413893
0.05598,300,21032.62184
-0.906414,248,21142.680687
0.087186,300,21270.793134
0.070997,300,21403.844543
-0.932576,179,21481.563271
-0.98549,13,21487.092574
-0.935843,150,21548.325938
-0.946969,119,21598.83553
-0.97749,20,21608.171466
-0.930157,209,21698.042096
0.149421,300,21836.15407
-0.937983,127,21891.268932
0.08784,300,22022.737947
-0.987013,12,22027.816397
0.109264,300,22159.703263
-1.0,1,22160.116051
-0.955833,99,22203.660918
0.056029,300,22332.638555
-0.932412,194,22416.403309
-0.903265,258,22529.401767
-0.960547,109,22575.514936
0.136089,300,22742.281244
-0.971759,28,22754.825634
0.084667,300,22883.625116
0.06092,300,23007.520679
-0.924634,173,23085.765275
0.131683,300,23217.435358
-0.988122,10,23221.345428
-0.912214,220,23313.863214
0.055587,300,23444.560152
-0.990011,9,23448.612077
0.105495,300,23773.778211
-0.98454,14,23780.385218
0.165147,300,23924.61746
-0.941701,166,24001.770516
0.113102,300,24132.253163
-0.989206,10,24136.547854
-0.907979,233,24242.517921
0.150105,300,24387.791936
-0.973027,30,24402.055027
0.102642,300,24493.901954
-0.912086,170,24539.2761
-0.987227,12,24542.45293
-0.989677,9,24544.85101
-1.0,1,24545.138256
0.119985,300,24624.819352
0.131144,300,24706.774822
0.154452,300,24830.353928
-0.98967,9,24834.398233
-0.862011,283,24980.815181
0.164127,300,25129.007325
-0.996108,5,25131.529157
0.145381,300,25269.001027
-0.877737,198,25360.921811
0.140608,300,25490.119925
0.152013,300,25636.995901
-0.976186,20,25646.241831
0.125618,300,25780.815711
0.093997,300,25927.799343
-1.0,1,25928.324643
-0.910383,203,26023.534124
-0.968932,50,26046.086301
0.147115,300,26188.782438
0.152406,300,26330.008715
0.115899,300,26466.936464
-0.980444,18,26475.032898
0.094477,300,26613.966268
0.084985,300,26751.079553
0.177992,300,26891.174417
0.078559,300,27035.370541
0.09666,300,27175.4219
0.135455,300,27314.647426
0.162307,300,27453.123405
0.192985,300,28689.56551
0.138821,300,28780.208717
-0.901438,209,28986.579794
0.19688,300,29311.023934
0.13078,300,29626.689498
0.161899,300,30344.824229
0.1326,300,30667.842626
-0.956035,156,30818.187658
0.171323,300,31139.00101
-0.981474,17,31157.566488
0.096427,300,31474.359532
0.140825,300,31805.289962
0.084303,300,32093.089639
0.070729,300,32425.942438
-0.984777,14,32444.523252
0.112788,300,32810.550237
0.089762,300,33149.655062
0.070123,300,33506.043444
0.083134,300,33821.088948
0.100426,300,34142.718694
0.090277,300,34457.170163
-0.986874,11,34468.646868
0.082138,300,34786.434787
0.086597,300,35105.322399
0.076496,300,35422.424263
-0.995092,5,35427.76182
0.09454,300,35750.686287
0.110529,300,36066.218633
0.064541,300,36394.699425
0.100792,300,36723.836209
0.074239,300,37042.32455
0.167639,300,37361.030078
0.118712,300,37671.820417
0.106891,300,37982.655833
-0.990192,9,37992.03462
0.143742,300,38309.212587
0.083451,300,38600.359754
0.074998,300,38693.824161
-0.922503,137,38734.844654
0.099943,300,38824.366776
-0.995676,5,38825.822641
0.132581,300,39075.183226
0.127214,300,39388.769018
0.072348,300,39626.82314
0.133111,300,40067.107779
0.182775,300,40949.403794
0.145003,300,41334.036879
0.110367,300,41712.959767
0.169259,300,41828.823809
0.137648,300,41907.425424
0.197539,300,41987.629969
0.094846,300,42066.592184
0.158136,300,42146.232835
0.168747,300,42226.192143
0.148555,300,42304.222711
0.164762,300,42382.101675
0.20114,300,42459.459314
-0.983246,15,42463.376935
0.191279,300,42542.036496
0.179333,300,42623.366459
-0.966608,49,42636.031672
0.205661,300,42714.48306
0.176615,300,42792.222424
0.200912,300,42869.673504
0.168825,300,42947.189975
0.172192,300,43024.811746
-0.979435,20,43029.998613
0.189604,300,43107.73039
0.182106,300,43185.270585
-0.791261,286,43259.050983
0.200662,300,43337.402722
0.217702,300,43416.066554
0.189645,300,43494.200298
-0.987999,11,43497.060548
0.179596,300,43679.601739
