#{"t_start": 1774356949.3810318, "env_id": "None"}
r,l,t
-0.992399,7,5326.64435
-0.991846,8,5329.699523
-0.985655,12,5342.812554
-0.990758,7,5350.103122
-1.0,1,5351.256701
-0.987529,10,5361.793367
-0.991395,7,5369.13928
-0.986372,13,5382.871618
-0.997257,4,5387.015484
-0.995807,4,5391.378429
-0.998437,4,5395.656998
-0.996101,5,5401.006016
-0.98481,14,5415.864105
-0.990552,10,5426.26896
-0.987655,11,5437.859606
-0.978777,16,5454.585535
-0.996389,4,5458.80633
-0.995791,4,5463.176769
-0.981605,14,5478.419145
-0.985395,12,5490.934114
-0.975309,22,5514.637926
-0.998435,2,5516.804656
-0.975153,23,5541.038442
-0.98271,14,5555.837711
-0.987074,12,5568.405106
-0.998433,2,5570.595994
-0.987022,12,5583.146712
-0.988412,9,5592.605076
-0.981023,16,5609.390032
-0.997745,4,5613.690792
-0.983402,14,5628.304939
-0.995862,5,5633.658895
-0.992353,7,5641.012467
-0.997601,4,5645.206288
-0.995144,6,5651.624079
-0.988034,10,5662.061023
-0.988782,9,5671.452754
-0.982355,13,5685.269757
-0.989835,8,5693.740114
-0.999026,3,5696.899642
-1.0,1,5698.001971
-0.974128,23,5722.316695
-0.996307,4,5726.554015
-0.981614,15,5742.715013
-0.99616,5,5748.081891
-0.99789,4,5752.624548
-0.993912,7,5760.005721
-0.982723,14,5774.839458
-0.988272,11,5786.222397
-0.993047,8,5794.615309
-0.989036,9,5804.047318
-0.985774,11,5815.626812
-0.976272,20,5837.409105
-0.969516,30,5869.926009
-0.995388,5,5875.142167
-0.987036,12,5888.034036
-0.99155,7,5895.432537
-0.978521,17,5913.312846
-0.992486,7,5920.80025
-0.98246,14,5935.502247
-0.982252,14,5950.285131
-0.986378,10,5960.842265
-0.980248,15,5976.700573
-1.0,1,5977.777203
-0.983958,12,5990.47153
-0.991794,7,5997.888371
-0.986257,11,6009.529162
-0.995707,4,6013.838747
-0.989933,10,6024.749187
-0.981512,14,6039.331171
-0.983808,14,6054.004237
-0.99355,6,6060.320988
-0.983239,12,6072.84476
-0.981971,14,6087.650673
-0.959534,33,6122.694158
-0.997588,3,6125.910088
-0.997024,4,6130.040404
-0.986331,10,6140.638375
-0.985675,11,6152.151688
-0.981892,14,6166.884182
-0.994076,5,6172.198076
-0.981238,15,6187.928904
-0.991485,7,6195.447258
-0.97835,18,6214.427415
-0.973166,21,6236.387267
-0.982817,14,6251.240512
-0.987459,10,6261.558877
-1.0,1,6262.639009
-0.990613,8,6271.157504
-0.980002,15,6286.841604
-0.98883,10,6297.326735
-0.977009,18,6317.183442
-0.980301,16,6334.329154
-0.989985,8,6342.662952
-0.992455,7,6349.985666
-0.990613,8,6358.629816
-0.990308,8,6367.063538
-0.988064,10,6377.77506
-0.997063,3,6380.985638
-0.994095,6,6387.219567
-0.985904,13,6400.847556
-0.989988,9,6410.409958
-0.997316,4,6414.59672
-0.99799,4,6418.876121
-0.984785,16,6437.1018
-0.989476,8,6445.967662
-0.988684,10,6456.511911
-0.995098,5,6461.857773
-0.978863,16,6478.81978
-0.987508,9,6488.272964
-0.991424,8,6515.842037
-0.991464,7,6523.479674
-0.990137,8,6531.887509
-0.987315,10,6542.376552
-0.998473,3,6545.554484
-0.990516,8,6554.237527
-0.971418,22,6577.552387
-0.986557,10,6588.091073
-0.98866,9,6597.50235
-0.984457,12,6610.158016
-0.974522,23,6634.272183
-0.975548,20,6655.689327
-0.985619,12,6668.389212
-0.981494,14,6682.959031
-0.973553,22,6706.119405
-0.982196,14,6720.720235
-0.987054,12,6733.662006
-0.994573,7,6740.984751
-0.977303,21,6762.899615
-0.97117,23,6787.313089
-0.980994,15,6803.133527
-0.996433,4,6807.451513
-0.983431,12,6820.053713
-0.977253,25,6846.285607
-0.996399,4,6850.544949
-0.986019,13,6864.151229
-0.984689,12,6879.297601
-0.985634,11,6891.447748
-0.973143,20,6912.618888
-0.979463,15,6928.309564
-0.964129,31,6961.446432
-0.996402,5,6966.596895
-0.982914,13,6980.335831
-0.995363,5,6985.549038
-0.984213,12,6998.318746
-0.997667,3,7001.671892
-1.0,1,7002.764786
-0.995699,5,7008.090982
-0.989777,9,7017.38735
-0.971606,22,7055.985355
-0.982287,15,7071.783617
-0.976654,18,7090.832044
-0.988424,9,7100.345
-0.996558,4,7104.603456
-1.0,1,7105.731349
-0.957634,148,7261.707885
-0.974954,20,7283.12564
-0.970244,24,7308.935519
-0.995164,5,7314.186009
-0.979502,17,7331.923033
-0.983937,13,7345.574414
-0.992694,7,7352.880679
-0.962728,35,7389.610493
-0.975745,19,7409.707116
-0.988143,10,7420.13284
-0.977731,17,7438.038855
-0.98947,9,7447.419836
-1.0,1,7448.493807
-0.995227,6,7454.949753
-0.978445,20,7475.959613
-0.987806,9,7485.526401
-0.980002,17,7503.39883
-0.987667,10,7513.889073
-0.982123,14,7528.628807
-0.997511,3,7531.856528
-0.990427,8,7540.260479
-0.986354,10,7551.591853
-0.957267,45,7599.293351
-0.988663,9,7608.86639
-0.986571,11,7620.268282
-0.987869,10,7630.733002
-0.963983,29,7662.739033
-0.971971,20,7683.647249
-0.988978,10,7694.133615
-0.986485,13,7707.743548
-0.992887,6,7714.011382
-0.965711,28,7744.060651
-0.989716,9,7753.721144
-0.98229,16,7770.301358
-1.0,1,7771.389585
-0.991417,8,7779.928498
-0.992501,8,7788.368558
-0.97726,21,7810.708466
-0.975952,17,7828.633957
-0.990278,8,7837.088258
-0.977722,17,7854.993207
-0.934666,125,7986.001002
-0.922374,83,8073.800855
-0.959821,32,8107.97947
-0.972595,23,8135.249753
-0.980844,16,8152.170961
-0.974333,19,8172.230163
-0.965758,30,8203.733277
-0.990602,9,8213.320899
-0.996365,4,8217.560661
-0.982636,13,8231.701569
-0.985782,11,8244.527405
-0.991094,10,8255.193959
-0.998382,2,8257.277148
-0.97953,16,8274.099656
-0.989982,9,8283.549677
-0.988598,10,8294.125673
-0.97554,22,8317.25628
-0.990713,8,8325.718723
-0.949191,53,8381.876884
-0.974765,22,8405.294945
-0.989261,9,8414.945503
-0.999047,2,8417.126386
-0.969753,26,8444.71876
-0.969217,25,8472.165498
-0.961688,39,8513.013381
-0.996918,4,8517.206754
-0.983958,13,8530.866933
-0.987651,12,8543.40198
-0.988568,12,8555.968856
-0.971607,24,8581.006575
-0.994461,5,8586.270944
-0.977676,19,8606.232846
-0.985325,12,8618.888572
-0.993021,6,8625.270828
-0.989459,10,8635.921381
-0.91603,77,8722.45444
-0.98304,13,8737.167714
-0.96722,26,8766.557693
-0.977028,18,8786.77739
-0.993378,7,8794.4568
-0.992476,6,8801.534849
-0.956436,37,8844.001487
-0.995687,5,8849.855694
-0.993537,6,8856.429524
-0.996049,6,8863.172853
-0.995396,5,8868.650717
-0.979108,17,8887.836667
-0.99361,7,8895.798847
-0.99488,5,8901.402995
-0.963837,30,8934.912403
-0.987254,11,8947.116277
-1.0,1,8948.250519
-0.971059,25,8975.98944
-0.934458,60,9043.241684
-0.988892,9,9053.151717
-0.972482,21,9076.593169
-0.983327,15,9093.275154
-0.983406,13,9107.667057
-0.994879,5,9113.133898
-0.977705,17,9132.064784
-0.981424,14,9147.629749
-0.990906,7,9155.268734
-0.988169,10,9166.618328
-0.923673,185,9371.715639
-0.991657,9,9381.577856
-0.967649,29,9413.391004
-0.991869,7,9421.067613
-0.989912,9,9430.937126
-0.961154,29,9464.378244
-0.990503,8,9473.183735
-0.998998,4,9477.637075
-0.984642,12,9491.108853
-0.989171,10,9502.014948
-0.98153,15,9518.694859
-0.976022,21,9542.824885
-0.994026,6,9551.694596
-0.993671,6,9560.304215
-0.981497,17,9584.400998
-0.980155,15,9606.569065
-0.996405,5,9613.318595
-0.973121,21,9640.181491
-0.962257,30,9672.032034
-0.952269,44,9718.492306
-0.972271,23,9742.889132
-0.959135,39,9783.905973
-0.987135,11,9795.531522
-0.988653,10,9805.885874
-0.985652,14,9820.71512
-0.986103,11,9832.326164
-0.982633,15,9848.312758
-0.981169,15,9865.703941
-0.996148,5,9871.072013
-0.98693,11,9882.651458
-0.98538,15,9898.510297
-0.973194,23,9923.62165
-0.972626,23,9947.781077
-0.986569,10,9958.299156
-0.975529,20,9979.413434
-0.990654,11,9990.951241
-0.98781,10,10001.748638
-0.981289,15,10017.490794
-0.978325,18,10037.03248
-0.980068,15,10053.138075
-0.984286,14,10067.998232
-0.999047,4,10072.178463
-0.994587,6,10078.375578
-0.990092,8,10086.756196
-0.979933,15,10102.840044
-0.981559,15,10120.13252
-0.998246,4,10124.341735
-0.954891,37,10163.005424
-0.974495,24,10188.235562
-0.982149,17,10205.898963
-0.9843,12,10218.600722
-0.991529,7,10226.049822
-0.985644,11,10237.502314
-0.984153,12,10249.973711
-0.994456,6,10256.232334
-0.991845,7,10264.141872
-0.975275,20,10285.37222
-0.995515,5,10290.576453
-0.995729,5,10295.851557
-0.975054,18,10314.809572
-0.981276,16,10331.911257
-0.95366,41,10375.08311
-0.980056,18,10393.959707
-0.985849,12,10406.591181
-0.988808,9,10416.058078
-0.998307,3,10419.226121
-0.973972,25,10445.346923
-0.952532,51,10498.739848
-0.958789,35,10536.077003
-0.962692,30,10568.260164
-0.998002,4,10572.593147
-0.978304,18,10591.60961
-0.982277,15,10607.80807
-0.99761,3,10610.987071
-0.985286,13,10624.618083
-0.98468,12,10638.23529
-0.987769,10,10649.316846
-0.978073,17,10667.091195
-0.987987,10,10677.604123
-0.972169,22,10700.876489
-0.991437,7,10708.361742
-0.988437,10,10718.882899
-0.993686,6,10725.191228
-0.992658,7,10732.504761
-0.988243,9,10741.922045
-0.98743,14,10757.108138
-0.997574,4,10761.395479
-0.987712,10,10772.067868
-0.984209,12,10784.712857
-0.980583,15,10800.587294
-0.995518,5,10805.844385
-0.980922,15,10821.866687
-0.991343,8,10830.304967
-0.987152,12,10843.040998
-0.997219,4,10847.214854
-0.979148,17,10865.076353
-0.988982,10,10875.683648
-0.979366,17,10893.575552
-0.986217,12,10906.595944
-0.976251,19,10926.412581
-0.985052,12,10938.982887
-0.984803,12,10952.033131
-0.977881,18,10971.227982
-0.988626,9,10980.714954
-0.977026,17,10998.861154
-0.974214,21,11020.924994
-0.989651,8,11029.39826
-0.988123,9,11039.023014
-0.978305,17,11057.082232
-0.983504,14,11071.826901
-0.97011,24,11096.860325
-0.966492,32,11130.669284
-0.987123,11,11142.417666
-0.974823,24,11168.363377
-0.987935,10,11179.687222
-0.978502,17,11197.556389
-0.963968,37,11237.275089
-0.975019,23,11262.027936
-0.981972,13,11275.698973
-0.985952,13,11289.351111
-0.991103,7,11296.716184
-0.978365,19,11316.908181
-0.984312,14,11332.007558
-0.968809,25,11358.382256
-0.988068,10,11368.887016
-0.95253,211,11604.414572
-0.98738,11,11616.017362
-0.92121,228,11861.213212
-0.99486,6,11867.699369
-0.994257,5,11873.04228
-0.987467,11,11884.478627
-0.988963,8,11892.985323
-0.993329,6,11899.19366
-0.98672,12,11911.683486
-0.962493,33,11946.332104
-0.991165,9,11955.801471
-0.958638,34,11991.726388
-0.992664,6,11998.053426
-0.992561,6,12004.507694
-1.0,1,12005.5811
-0.992137,7,12012.992106
-0.991637,7,12020.4147
-0.983233,14,12035.335994
-0.975361,22,12058.658364
-0.944864,69,12132.0963
-0.967657,28,12161.436767
-0.98242,16,12178.158708
-0.985739,11,12189.650446
-0.975454,18,12208.287083
-0.979213,17,12225.913651
-0.947483,145,12377.797669
-0.98913,9,12387.349924
-0.989869,8,12395.773304
-0.927719,141,12546.707737
-0.991888,7,12554.213409
-0.993229,6,12560.530999
-0.993017,6,12566.880312
-0.977728,19,12586.847109
-0.984201,13,12600.503187
-0.996791,4,12604.69276
-0.988624,9,12614.381094
-0.975695,21,12636.439922
-0.989828,8,12644.840797
-0.991166,7,12652.218787
-0.91738,289,12956.774975
-0.979057,18,12976.229768
-0.991142,8,12984.853994
-0.990088,9,12994.419479
-0.984656,14,13009.114426
-0.997363,3,13012.344411
-0.978676,16,13029.117556
-0.968259,25,13056.886663
-0.96834,28,13086.484489
-0.989222,10,13097.019153
-0.987484,10,13107.529879
-0.986943,11,13119.499587
-0.993209,7,13126.754483
-0.982141,15,13142.442877
-0.997262,5,13147.696349
-0.990072,8,13156.199393
-0.982938,14,13170.89066
-0.99083,7,13178.306756
-0.967466,27,13206.432181
-0.981164,16,13223.372609
-0.985991,11,13234.984508
-0.994064,6,13241.291602
-0.98943,9,13250.712224
-0.989433,9,13260.261688
-0.978401,19,13280.327253
-0.955858,70,13354.98311
-0.987777,9,13364.340406
-0.962618,32,13398.020055
-0.990691,8,13406.412078
-0.981716,17,13424.368994
-0.986405,11,13435.778071
-0.985445,13,13447.31614
-0.993192,6,13449.455586
-0.991479,7,13452.09753
-0.981218,16,13457.638395
-0.985125,13,13461.845505
-0.985472,14,13465.992508
-0.969761,25,13473.453998
-0.986104,10,13476.422197
-0.987272,11,13479.750462
-0.996474,4,13480.968505
-0.991647,7,13483.09216
-0.985493,13,13486.92896
-0.938729,215,13555.434937
-0.993766,6,13558.317782
-0.989588,9,13563.067222
-0.914027,229,13668.909714
-0.977139,19,13678.172213
-0.981183,15,13685.522502
-0.981318,16,13692.358613
-0.9726,24,13702.41986
-0.980331,15,13709.514492
-0.985141,14,13716.293204
-0.987342,11,13721.172077
-0.976735,19,13729.556025
-0.983404,12,13734.725397
-0.976775,18,13742.254452
-0.961764,30,13755.865368
-0.994637,5,13758.001844
-0.984499,12,13763.060359
-0.981282,15,13769.049267
-0.973353,22,13777.880298
-0.997382,3,13779.110483
-1.0,1,13779.59363
-0.989123,9,13783.079806
-0.987457,10,13787.2513
-0.994525,6,13789.66562
-0.987308,11,13794.184571
-0.992125,7,13797.128809
-0.940206,65,13824.474134
-0.969187,24,13835.135403
-0.987872,9,13839.124094
-0.98222,15,13845.395551
-0.984063,13,13851.049984
-0.967793,28,13863.945147
-0.985359,13,13869.041062
-0.928966,134,13926.597796
-0.990961,8,13930.527387
-0.97581,24,13940.849422
-0.982718,14,13946.416448
-0.989183,8,13949.471495
-0.982021,14,13955.119827
-0.961447,38,13970.669928
-1.0,1,13971.10196
-0.986929,13,13976.683835
-0.983648,15,13982.473171
-0.975153,19,13990.256793
-0.970734,28,14001.596333
-0.988864,10,14005.959754
-0.991623,7,14008.826147
-0.943353,54,14031.003323
-0.987611,11,14035.732728
-0.98084,18,14042.984488
-0.989092,9,14046.719564
-0.989517,9,14050.618529
-0.993444,6,14052.978264
-0.988916,11,14057.450795
-0.996299,5,14059.489136
-0.961256,121,14110.285229
-0.979929,16,14116.963204
-0.990525,7,14119.737696
-0.957377,148,14181.984209
-0.981423,14,14187.753063
-0.983863,13,14193.189584
-0.992005,7,14195.98936
-0.981983,14,14201.973908
-0.984307,15,14208.095112
-0.992289,6,14210.431928
-0.982254,14,14216.195409
-0.986286,11,14220.762689
-0.922663,85,14256.384877
-0.976438,18,14263.914971
-0.989294,9,14267.553578
-0.990233,9,14271.109943
-0.902893,134,14325.479466
-0.990904,8,14328.860779
-0.9725,26,14339.605404
-0.995315,5,14341.499341
-0.974012,22,14351.054944
-0.996947,5,14353.221096
-0.986314,11,14364.186645
-0.974909,20,14372.291959
-0.980279,16,14378.872192
-0.921241,182,14453.320726
-0.993031,6,14455.932809
-0.985031,12,14460.686093
-0.989785,9,14464.439575
-0.997133,3,14465.682645
-0.976603,20,14473.704795
-0.975583,20,14482.66104
-0.989044,9,14486.31775
-0.945519,211,14575.552468
-0.942303,157,14641.5399
-0.979003,16,14647.770896
-0.911857,289,14768.756091
-0.983371,14,14774.896137
-0.960125,34,14788.805002
-0.942821,170,14859.491542
-0.963116,33,14873.61365
-0.970832,25,14883.812521
-0.938063,153,15031.329669
-0.981043,17,15038.398387
-0.968909,33,15051.185898
-0.983845,12,15056.211936
-0.9877,10,15059.991079
-0.985685,12,15064.779942
-0.974733,23,15074.049747
-0.989188,9,15078.178433
-0.941955,139,15135.282534
-0.949896,186,15216.277427
-0.961334,170,15285.805924
-0.954918,200,15372.205008
-0.990166,8,15375.60492
-0.973307,22,15385.326163
-0.976609,26,15395.883838
-0.991414,7,15398.758607
-0.970094,26,15409.535455
-0.976741,18,15416.87314
-0.98867,10,15421.227764
-0.981171,17,15428.872136
-0.973924,20,15437.67757
-0.961203,44,15455.998555
-0.997065,4,15457.644819
-0.934539,164,15525.735766
-0.961864,30,15538.60815
-0.986306,11,15542.959317
-0.985344,11,15547.685283
-0.948473,182,15621.658846
-0.982985,16,15628.251863
-0.964908,38,15643.549964
-0.98298,14,15649.262257
-0.985233,12,15654.323736
-0.985777,12,15658.987406
-0.992168,7,15661.690561
-0.936057,124,15713.342189
-0.983832,14,15719.073071
-0.97788,18,15726.556887
-0.979632,16,15732.660596
-0.998183,3,15733.757637
-0.998409,4,15735.340266
-0.943298,181,15810.955801
-0.988739,9,15814.744547
-0.99306,8,15818.162126
-0.98775,10,15822.417947
-0.990686,9,15826.329668
-0.998531,2,15827.211981
-0.935213,155,15891.037899
-0.948849,113,15939.526397
-0.990179,8,15942.830645
-0.991066,8,15946.002455
-0.991671,7,15948.745805
-0.953622,51,15970.602102
-0.988304,10,15974.661172
-0.918549,227,16071.142818
-0.984055,12,16076.208701
-0.992896,6,16078.560544
-0.951555,199,16164.993419
-0.984189,12,16169.760955
-0.955058,166,16237.509083
-0.983766,13,16242.835808
-0.951449,204,16340.02165
-0.983203,14,16345.968823
-0.990852,8,16349.321476
-0.98623,12,16354.315835
-0.964657,103,16397.904269
-0.956334,147,16457.415202
-0.984617,12,16462.506613
-0.938188,299,16583.847314
-0.993215,6,16586.338865
-0.975164,21,16594.833819
-0.936241,130,16646.614127
-0.966803,32,16655.303795
-0.985071,11,16659.866813
-0.98693,11,16664.58933
-0.975609,24,16674.760073
-0.948423,168,16742.573177
-0.9665,175,16814.362017
-0.964287,107,16858.029485
-0.943439,243,16957.391673
-0.95675,104,17000.544973
-0.995629,5,17002.63172
-0.988435,10,17006.792406
-0.95342,286,17127.774628
-0.982395,15,17134.116855
-0.981881,13,17140.079777
-0.98585,11,17144.646765
-0.96714,34,17158.45193
-0.969654,25,17168.497521
-0.948114,58,17192.733572
-0.935999,260,17298.69751
-0.988866,9,17302.370273
-0.984562,13,17307.473375
-0.987511,11,17312.152294
-1.0,1,17312.569989
-0.989373,9,17316.289182
-0.963745,31,17329.395653
-0.986143,12,17334.453319
-0.970949,27,17345.470377
-0.964414,95,17384.060887
-0.986766,13,17389.387372
-0.940704,152,17452.171992
-0.94235,124,17504.1727
-0.994104,6,17506.489388
-0.963502,108,17552.221872
-0.987414,12,17557.47495
-0.987231,10,17561.54579
-1.0,1,17561.912862
-0.991243,9,17565.512458
-0.963707,128,17616.815195
-0.962711,102,17659.062103
-0.988741,9,17661.498464
-0.986794,12,17664.728086
-0.95879,175,17730.100989
-0.990035,9,17733.988334
-0.935742,179,17807.611862
-0.979684,16,17814.223646
-0.97762,18,17821.105384
-0.937625,223,17919.6144
-0.971529,25,17929.791102
-0.986553,11,17934.431806
-0.95747,36,17950.112136
-0.97834,19,17958.071788
-0.948637,212,18046.038124
0.043115,300,18167.684782
-0.987682,12,18172.637629
-0.906575,191,18251.415342
-0.958649,135,18307.981004
-0.986812,10,18312.049049
-0.982223,18,18319.450341
-0.989544,11,18323.858898
-0.960782,41,18340.64779
-0.987702,12,18345.535868
-0.982252,15,18351.639691
-0.975655,19,18359.528861
-0.980246,17,18366.833889
-0.966442,180,18441.124474
-0.967427,148,18501.441617
-0.982735,14,18507.310917
0.057583,300,18629.756635
-0.995937,5,18631.941954
-0.979516,18,18639.960671
-0.985336,13,18645.310504
-0.975593,24,18655.040641
-0.979677,17,18661.919026
-0.950593,190,18740.409255
-0.944217,234,18838.956068
-0.997999,4,18840.575473
-0.957316,207,18930.972722
-0.981923,17,18938.310903
-0.980062,16,18945.190934
-0.984649,14,18951.378506
-0.962312,122,19003.175401
-0.976513,19,19011.223438
-0.937328,193,19090.808928
-0.943691,277,19299.532297
-0.990084,9,19303.286781
-0.943618,145,19362.848975
-0.952551,141,19419.993609
-0.978352,19,19428.204397
-0.978572,18,19435.873728
-0.987858,10,19439.884819
-0.964367,134,19494.554306
-0.965034,30,19506.749549
-0.984753,12,19512.010046
-0.985832,11,19514.980616
-0.992626,6,19516.624283
-0.942965,204,19602.855222
-0.964529,138,19667.028914
-0.910814,203,19751.995547
-0.931959,203,19843.728438
-0.990503,8,19847.340511
0.039363,300,19977.337348
0.064359,300,20107.981412
-0.895284,279,20223.180206
-0.982275,15,20229.310029
-0.991965,7,20232.369543
-0.971147,27,20244.109153
-0.982533,15,20250.447747
-0.988954,10,20254.672216
0.106084,300,20361.347504
-0.983515,15,20365.297024
0.076295,300,20458.650356
-0.981161,16,20465.602126
-0.980708,17,20473.088855
-0.988109,10,20477.586282
0.127975,300,20615.425956
-0.963906,34,20636.164129
-0.919858,208,20731.409078
0.123104,300,20855.950872
-0.981828,16,20862.632853
-0.889255,281,20989.311992
-0.971849,28,21001.613022
-0.988607,10,21006.151323
-0.881346,232,21111.160655
-0.988361,11,21116.360621
-0.972815,198,21202.787917
-0.967181,31,21215.613706
-0.956997,44,21234.065788
-0.970275,29,21246.375059
-0.961337,149,21308.261652
-0.861831,297,21442.01267
-0.985312,12,21447.433299
-0.956245,55,21470.836915
-0.949579,127,21523.081961
-0.990554,9,21526.743173
-0.988892,9,21530.48764
-0.933553,155,21595.583756
-0.989539,9,21600.099627
0.132414,300,21731.533105
-0.976059,25,21744.317787
0.134259,300,21879.334195
-0.892055,276,21998.808347
-0.986277,11,22003.882406
0.150387,300,22136.472366
0.153867,300,22266.173823
-0.959701,202,22354.669742
-0.868247,286,22476.606453
0.108936,300,22614.953688
-0.916683,174,22717.77458
-0.910633,200,22809.114875
-0.990794,8,22812.322122
-0.930543,166,22880.963512
-0.98043,19,22888.784675
-0.848625,287,23007.275762
-0.8896,293,23135.188118
0.086544,300,23268.131556
0.14006,300,23392.088533
-0.885752,236,23502.174527
-0.955206,109,23552.420347
0.125823,300,23882.355612
0.146595,300,24021.573584
0.115574,300,24152.303945
0.169905,300,24291.890628
-0.887536,206,24391.748954
-0.98487,14,24398.349821
0.144526,300,24491.940087
-0.973913,24,24498.333365
0.166198,300,24578.206411
-0.92027,154,24619.150926
-0.987699,10,24621.809622
-0.987006,12,24624.990294
0.106972,300,24706.970886
0.158848,300,24830.648371
-0.940947,131,24888.983036
-0.863992,218,25007.626112
-0.923792,161,25090.435407
0.141179,300,25231.206555
-0.986321,12,25236.431669
-0.986329,12,25241.348971
0.194201,300,25378.396619
0.151777,300,25509.275938
-0.811953,280,25646.004636
-0.98135,16,25652.947822
0.157549,300,25787.714326
0.143757,300,25935.300339
-0.902263,191,26024.640621
-0.947653,95,26067.971623
-0.993635,6,26070.901917
0.169466,300,26214.091727
0.092952,300,26354.489901
-0.976674,22,26364.595654
-0.969902,32,26378.859249
0.13322,300,26515.803887
-0.922987,139,26579.931192
-0.815918,297,26716.864148
-0.980591,20,26726.23754
0.155919,300,26866.046619
0.148944,300,27010.243751
-0.992134,7,27013.504432
0.16493,300,27153.905082
0.096152,300,27292.38451
0.116359,300,27428.042382
0.150792,300,28673.515765
0.069766,300,28766.265284
0.140921,300,29031.516481
-0.979136,21,29053.561288
0.143838,300,29378.281935
-0.988045,11,29389.784412
-0.850463,254,29657.579889
0.174928,300,30375.272815
0.152818,300,30699.759758
-0.983643,16,30717.141496
-0.970209,27,30734.18267
0.110222,300,31050.506086
-0.925498,133,31191.883122
0.154522,300,31509.604466
0.096838,300,31839.904408
0.11275,300,32128.623679
0.113505,300,32466.684009
0.099369,300,32832.495359
-0.989626,9,32847.446898
0.07155,300,33183.273485
-0.939306,297,33531.63884
0.129246,300,33846.381162
0.104671,300,34168.930324
0.072703,300,34483.968925
0.082397,300,34800.629349
0.07398,300,35119.43673
-0.987558,11,35131.022069
-0.941172,281,35428.357802
0.09702,300,35751.319513
-0.990919,8,35759.757875
0.131223,300,36075.158744
0.089498,300,36403.968551
0.099987,300,36733.109588
0.126183,300,37051.869643
0.067259,300,37369.973953
0.122174,300,37680.765182
0.089639,300,37991.460199
0.079516,300,38308.679191
0.115289,300,38600.178341
-0.945267,178,38656.382481
0.14954,300,38746.820997
0.095243,300,38836.337746
0.120166,300,39111.892522
0.11505,300,39426.549513
0.109208,300,39676.940239
0.156457,300,40118.552014
0.1546,300,40995.092196
0.185494,300,41378.801678
-0.965035,47,41442.570341
0.138986,300,41764.396021
-0.970371,36,41778.499317
0.156106,300,41859.85533
0.161129,300,41939.034185
0.151697,300,42018.840705
0.175559,300,42098.170194
0.127465,300,42177.741144
0.154153,300,42257.150118
0.157763,300,42334.842834
0.1441,300,42412.774819
0.16811,300,42490.316962
0.147402,300,42572.474348
0.204422,300,42650.249555
0.164266,300,42728.741709
-0.848681,225,42786.986337
0.198023,300,42864.423558
-0.985258,14,42868.033948
0.184382,300,42945.556777
-0.984913,14,42949.151298
0.172489,300,43026.789932
-0.979712,21,43032.241194
0.139516,300,43109.944333
0.197467,300,43187.511821
-0.980982,17,43191.944179
0.17917,300,43269.77494
0.231948,300,43347.718929
-0.944817,120,43378.943565
-0.987882,11,43381.824116
-0.988703,10,43384.499268
0.152224,300,43463.116854
0.15463,300,43540.883233
-0.977692,23,43565.52106
0.22554,300,43883.465634
