#{"t_start": 1774356949.3669596, "env_id": "None"}
r,l,t
-0.990021,8,2847.641237
-0.994288,6,2849.238968
-1.0,1,2849.527325
-0.998712,3,2850.339139
-0.991247,7,2852.25134
-1.0,1,2852.534513
-0.990246,8,2854.658901
-0.988385,10,2857.340597
-0.990256,8,2859.49651
-0.994582,5,2860.860229
-0.991978,7,2862.734486
-0.99858,2,2863.273298
-0.988454,10,2865.947559
-0.998828,2,2866.499853
-0.992755,6,2868.1167
-0.997255,3,2868.912798
-0.991538,7,2870.81201
-0.997559,4,2871.922529
-0.99192,8,2874.041923
-0.997401,4,2875.147905
-0.997037,5,2876.507389
-0.989303,9,2878.923317
-1.0,1,2879.206678
-0.998516,2,2879.762756
-0.983311,14,2883.705207
-0.993678,7,2885.644504
-0.991165,8,2887.917039
-0.991817,8,2890.146204
-0.991459,8,2892.388986
-0.988765,9,2894.895306
-0.992957,6,2896.543741
-0.980378,20,2901.942317
-0.990488,8,2904.105978
-0.990471,9,2906.47864
-0.987047,12,2909.693914
-0.998552,2,2910.241863
-0.996615,4,2911.334592
-0.985203,12,2914.549601
-0.950932,49,2927.7048
-0.998476,2,2928.251548
-0.993741,17,2932.788522
-0.996107,4,2933.869677
-0.990217,8,2936.050622
-0.994098,7,2937.92635
-0.997651,3,2938.744884
-0.99254,8,2940.890263
-0.996921,5,2942.207243
-0.999047,3,2943.021546
-0.992472,8,2945.153157
-0.993883,5,2946.506546
-0.982957,15,2950.539807
-0.998053,3,2951.358663
-0.997611,3,2952.168752
-0.994948,5,2953.539179
-0.989692,9,2955.922131
-0.996197,4,2957.00224
-0.99612,5,2958.369819
-0.976779,18,2963.177292
-0.99604,5,2964.507063
-0.991603,8,2966.639293
-0.988434,9,2969.097679
-0.998375,4,2970.160476
-0.997575,4,2971.247126
-1.0,1,2971.523827
-1.0,1,2971.792434
-0.995308,5,2973.144492
-0.996329,5,2974.486358
-0.984287,12,2977.687093
-0.995811,5,2979.028556
-0.99531,5,2980.383193
-1.0,1,2980.654661
-0.996182,5,2982.030726
-1.0,1,2982.303233
-0.987316,13,2985.780324
-0.998038,3,2986.586696
-0.988397,12,2989.791218
-0.994867,5,2991.117492
-0.994294,6,2992.692096
-0.988179,10,2995.381316
-0.994212,6,2996.979152
-0.998569,3,2997.781591
-0.992076,8,2999.893373
-1.0,1,3000.167785
-0.985259,13,3003.668915
-0.997457,3,3004.467735
-0.982531,15,3008.490636
-0.99456,6,3010.094568
-0.985796,13,3013.589301
-0.998378,2,3014.13203
-0.984071,14,3017.876031
-0.988054,11,3020.814023
-0.983827,14,3024.527105
-0.998947,4,3025.605105
-0.954977,42,3036.972702
-0.983969,13,3040.443329
-0.992601,8,3042.615341
-1.0,1,3042.903693
-0.995912,4,3043.963713
-0.999016,3,3044.79176
-0.995097,5,3046.135105
-0.998432,4,3047.225425
-0.997056,3,3048.046533
-0.992007,7,3049.910726
-0.994123,6,3051.506956
-0.991097,9,3053.916254
-0.994692,6,3055.530953
-0.998458,3,3056.352633
-0.982784,13,3059.85568
-0.996441,5,3061.210506
-0.995533,6,3062.876416
-0.985132,12,3066.0725
-0.993043,7,3067.953269
-0.989105,9,3070.344446
-0.997901,3,3071.156999
-1.0,1,3071.430078
-0.992866,8,3073.579168
-0.997715,3,3074.386915
-0.99377,6,3076.009685
-0.997216,3,3076.829713
-0.980601,15,3080.861965
-0.994373,5,3082.21625
-0.99641,4,3083.312618
-0.972824,26,3090.251469
-0.996945,6,3091.848803
-0.999047,2,3092.409557
-0.993754,7,3094.28419
-0.996026,5,3095.623025
-0.99322,6,3097.273615
-0.992822,7,3099.217067
-0.997988,9,3101.632396
-0.992553,7,3103.582267
-0.997601,4,3104.677821
-0.983051,13,3108.190101
-0.996125,4,3109.267295
-0.984539,11,3112.210315
-0.997415,3,3113.026386
-0.998998,2,3113.55772
-0.990233,8,3115.718035
-0.988459,10,3118.415086
-0.997143,4,3119.503531
-0.987574,10,3122.228733
-0.998597,2,3122.762018
-0.998998,2,3123.325235
-0.998781,3,3124.133406
-0.998458,2,3124.669589
-1.0,1,3124.945043
-0.990806,8,3127.129499
-0.998291,3,3127.933756
-0.979751,17,3132.741433
-0.99367,6,3134.523001
-0.98979,8,3136.793074
-0.998446,2,3137.387329
-0.994133,6,3139.085253
-0.989937,9,3141.689504
-0.99664,4,3142.883489
-0.996076,4,3144.044839
-0.998901,3,3144.955119
-0.987232,11,3148.247019
-0.998124,4,3149.447567
-0.99283,6,3151.19507
-0.984806,12,3155.10914
-0.997988,4,3156.368463
-0.99855,4,3157.525373
-0.998478,2,3158.097991
-0.9955,4,3159.232238
-0.998428,2,3159.809457
-1.0,1,3160.11085
-0.997883,3,3160.934193
-0.996279,4,3162.478854
-0.993878,7,3164.644532
-0.98734,11,3168.02368
-0.996389,4,3169.235543
-0.998528,2,3169.79668
-0.996685,4,3170.920692
-0.996339,5,3172.353354
-0.998454,2,3172.911451
-0.990684,8,3175.289145
-0.998823,3,3176.204637
-0.991105,8,3178.577988
-0.995979,4,3179.770716
-0.988843,10,3182.620118
-0.984261,14,3186.616083
-0.991654,8,3188.829809
-1.0,1,3189.100698
-1.0,1,3189.386882
-0.998379,4,3190.490798
-0.998853,3,3191.293764
-0.999022,2,3191.843093
-0.995096,5,3193.195704
-0.991279,8,3195.30847
-0.982073,15,3199.300285
-0.991969,8,3201.438317
-0.992961,6,3203.053768
-0.998797,4,3204.122929
-0.99756,3,3204.92827
-1.0,1,3205.195381
-0.998232,4,3206.287736
-0.990015,8,3208.385423
-0.986636,11,3211.341724
-0.999015,2,3211.895022
-0.988735,9,3214.299583
-0.997413,3,3215.088413
-0.991335,10,3217.774394
-0.99866,2,3218.306365
-1.0,1,3218.606069
-0.997731,3,3219.405282
-1.0,1,3219.677474
-1.0,1,3219.954226
-0.999031,2,3220.520722
-0.991052,8,3222.66326
-0.996741,4,3223.731682
-0.992089,6,3225.343552
-0.994594,5,3226.6966
-0.991895,8,3228.858441
-0.992727,7,3230.752897
-0.997979,4,3231.820118
-0.989026,10,3234.494903
-1.0,1,3234.763544
-0.998575,3,3235.581049
-0.990552,8,3237.723284
-0.981554,14,3241.521863
-0.999012,2,3242.071961
-0.995548,5,3243.414999
-0.992117,7,3245.318338
-0.992739,6,3246.9282
-0.986836,12,3250.164333
-0.993411,7,3252.0088
-0.999029,3,3252.813235
-0.98412,13,3256.328649
-0.992474,6,3257.898205
-0.992392,7,3259.780022
-0.990538,8,3261.921916
-0.988989,10,3264.607393
-0.994625,6,3266.214717
-0.997795,3,3267.029749
-1.0,1,3267.309396
-0.995377,5,3268.659174
-0.997054,4,3269.750037
-0.989472,8,3271.941553
-0.998761,5,3273.284181
-0.998438,2,3273.833359
-0.999001,2,3274.371587
-0.998998,2,3274.91449
-1.0,1,3275.199178
-0.980169,16,3279.486722
-0.994804,5,3280.809076
-0.994042,6,3282.432784
-0.99287,6,3284.04061
-0.983479,13,3287.512668
-0.988633,9,3289.905348
-0.992048,7,3291.792317
-0.993638,6,3293.419976
-0.990535,9,3295.806214
-0.989812,9,3298.221571
-0.985719,12,3301.409934
-0.990918,8,3303.583508
-0.995883,4,3304.653157
-0.984896,14,3308.456778
-0.996614,4,3309.529987
-0.995883,5,3310.890243
-1.0,1,3311.17469
-0.997371,3,3311.962251
-0.989338,11,3314.914821
-0.990183,8,3317.06073
-0.998334,4,3318.152593
-0.996448,5,3319.470573
-1.0,1,3319.748147
-0.99764,3,3320.57611
-0.982208,15,3324.597635
-0.997495,3,3325.428768
-0.988679,10,3328.061467
-0.982865,16,3332.345188
-0.998485,2,3332.877016
-0.995943,5,3334.223291
-0.962321,36,3343.872137
-0.997319,9,3346.34658
-0.99799,3,3347.183166
-0.988862,9,3349.573893
-1.0,1,3349.84626
-0.995605,6,3351.509359
-0.988741,9,3353.916431
-0.981658,14,3357.750887
-0.996818,4,3358.864449
-0.977138,21,3364.654279
-0.983201,13,3368.252745
-0.99564,4,3369.368225
-0.987826,11,3372.39118
-0.97924,16,3376.677571
-0.995116,5,3382.008563
-0.993403,6,3383.657865
-0.987774,10,3386.355061
-0.993867,5,3387.702888
-0.998244,3,3388.526484
-0.997504,3,3389.352968
-0.999016,2,3389.882138
-0.992732,6,3391.498184
-0.973568,21,3397.251477
-0.979262,17,3401.9219
-0.992935,8,3404.174039
-0.996574,5,3405.573872
-0.954614,45,3418.042578
-0.998804,2,3418.592507
-0.995916,5,3420.01853
-0.992768,6,3421.678777
-0.991468,8,3423.897869
-0.993432,6,3425.538028
-0.988424,9,3428.094857
-0.995123,5,3429.494416
-0.985188,11,3432.487492
-0.974945,18,3437.966511
-0.998268,4,3439.083565
-0.996977,4,3440.192049
-0.998024,4,3441.314519
-0.971027,23,3447.657996
-0.989605,10,3450.395595
-0.991455,9,3452.810155
-0.974413,19,3457.881728
-0.991919,7,3459.788444
-0.989701,9,3462.224685
-1.0,1,3462.505793
-0.995548,4,3463.591771
-0.975741,22,3469.505781
-0.986446,14,3473.23756
-0.978912,16,3477.562276
-0.98801,11,3480.471807
-0.989065,9,3482.889082
-0.99488,5,3484.20693
-0.991694,8,3486.287972
-0.992886,6,3487.888854
-0.995361,4,3488.984842
-0.994932,5,3490.30055
-0.987872,9,3492.714227
-0.99276,8,3494.918676
-0.989507,9,3497.286302
-0.978272,16,3501.573287
-0.9976,3,3502.374281
-0.982774,13,3505.874353
-0.996236,5,3507.206532
-0.991772,7,3509.081248
-0.982748,15,3513.061586
-0.999019,3,3513.876375
-0.983897,14,3517.600737
-0.995854,4,3518.711708
-0.991274,9,3521.12818
-0.978076,18,3525.922427
-0.985081,12,3529.100035
-0.996512,5,3530.439882
-0.987391,11,3533.349968
-0.99757,5,3534.69058
-0.998534,4,3535.771678
-0.994597,6,3537.38554
-0.99849,2,3537.908558
-0.980367,15,3541.96053
-0.998194,4,3543.030761
-0.996751,4,3544.103794
-0.986954,11,3547.041305
-0.99407,6,3548.670118
-0.996844,3,3549.468134
-0.996676,4,3550.568529
-0.995548,5,3551.90844
-0.992619,8,3554.015282
-0.990765,8,3556.227484
-0.997313,3,3557.037553
-0.994946,6,3558.625686
-0.993713,5,3559.989932
-0.98795,10,3562.652416
-1.0,1,3562.927963
-0.992167,7,3564.824691
-0.995363,4,3565.912584
-0.979562,16,3570.291757
-0.988974,9,3572.807
-0.998361,4,3573.948997
-0.995507,5,3575.375055
-1.0,1,3575.657435
-0.982121,17,3580.583887
-0.993373,7,3582.636409
-0.997725,3,3583.53167
-0.998472,3,3584.45189
-0.992366,8,3586.861807
-0.995954,4,3588.040449
-0.9906,10,3591.059169
-0.983044,14,3595.210027
-0.987174,11,3598.453235
-0.993129,6,3600.247604
-0.990087,8,3602.565572
-0.991599,9,3605.260306
-0.995848,4,3606.462427
-0.989213,9,3609.206905
-0.982945,13,3613.064241
-0.98348,13,3616.8912
-0.995694,4,3618.090571
-1.0,1,3618.398341
-0.983314,13,3622.296955
-0.997607,4,3623.430963
-0.987388,10,3626.268627
-0.989599,9,3628.813348
-0.984206,14,3632.706454
-0.994007,6,3634.365851
-0.992978,6,3636.02036
-0.984167,13,3639.439078
-0.995506,5,3640.749493
-0.996558,4,3641.818654
-0.998535,2,3642.348324
-0.99572,4,3643.399259
-0.994846,5,3644.731799
-0.96861,22,3650.555577
-0.97578,19,3655.666291
-0.981659,14,3659.336461
-0.98848,11,3662.28241
-0.978139,17,3666.834479
-0.996288,4,3667.920667
-0.987209,11,3670.884195
-0.991612,8,3673.016677
-0.99404,5,3674.351666
-0.978627,17,3678.841561
-0.987293,11,3681.766419
-0.988524,13,3685.217823
-0.991411,9,3687.609873
-0.98868,9,3690.008048
-0.9985,2,3690.550617
-0.99128,8,3692.678387
-0.99683,4,3693.739325
-0.990659,8,3695.895139
-0.996786,4,3696.953658
-0.979565,17,3701.569746
-0.992685,6,3703.190331
-0.994461,5,3704.509165
-0.986976,11,3707.473224
-0.99894,4,3708.530817
-0.996289,4,3709.617836
-0.992155,7,3711.481134
-0.989639,8,3713.629863
-0.992239,7,3715.490217
-0.989547,9,3717.869465
-0.964961,30,3725.863703
-0.980421,15,3729.90913
-0.979387,18,3734.721347
-0.997521,3,3735.545223
-0.990971,7,3737.396952
-0.996342,5,3738.74369
-0.997576,3,3739.584869
-0.996117,4,3740.650235
-0.993674,7,3742.546034
-0.995651,5,3743.889835
-0.991996,7,3745.742394
-0.9637,37,3755.709948
-0.986825,10,3758.394516
-0.995604,5,3759.727931
-0.972861,20,3765.121404
-0.98538,13,3768.609329
-0.992334,7,3770.503483
-0.993606,6,3772.117551
-0.991346,9,3774.537416
-0.994171,6,3776.140776
-0.997993,4,3777.226006
-0.998546,2,3777.765489
-1.0,1,3778.033519
-0.991258,7,3779.944385
-0.988397,11,3782.898681
-1.0,1,3783.17353
-0.996506,4,3784.278779
-0.994655,7,3786.142677
-0.986348,13,3789.648846
-1.0,1,3789.917713
-0.976154,20,3795.252077
-0.992863,6,3796.860771
-0.99286,7,3798.763258
-0.993398,7,3800.61262
-0.990735,8,3802.74756
-1.0,1,3803.031581
-0.99262,6,3804.665105
-0.974379,20,3809.974536
-0.996227,5,3811.317617
-0.992739,6,3812.949508
-0.997535,3,3813.739438
-0.995932,4,3814.84613
-0.986614,11,3817.857216
-0.992801,8,3820.118621
-0.991292,8,3822.371813
-0.975959,19,3827.773155
-0.987964,11,3830.927631
-0.995143,5,3832.352013
-0.988107,9,3835.015339
-0.998609,3,3835.960744
-0.987647,12,3839.578457
-0.996375,4,3840.800078
-0.992728,6,3842.594354
-0.983853,12,3846.138245
-0.989904,9,3848.853642
-0.989188,9,3851.555907
-0.989346,8,3853.931201
-0.987088,10,3856.876359
-0.990586,8,3859.252638
-0.997641,3,3860.151606
-1.0,1,3860.469582
-0.984466,13,3864.48237
-0.981978,14,3868.673575
-0.979612,15,3872.952615
-0.991388,7,3875.051519
-0.99392,5,3876.513777
-0.989794,9,3879.116669
-1.0,1,3879.402153
-0.999029,4,3880.537214
-0.985046,12,3883.892158
-1.0,1,3884.202606
-0.985871,13,3887.838301
-0.991583,7,3889.727259
-0.998475,2,3890.278861
-0.995744,5,3891.633785
-0.994695,5,3893.003826
-0.994648,5,3894.301993
-0.994167,6,3895.879709
-0.997482,3,3896.674759
-0.981593,14,3900.338672
-0.99108,8,3902.45158
-0.989926,10,3905.107631
-0.984292,12,3908.290578
-0.996477,4,3909.372847
-0.992949,6,3910.978089
-0.998968,3,3911.771321
-0.990958,7,3913.625128
-0.995796,4,3914.67968
-0.999027,2,3915.230317
-1.0,1,3915.500687
-0.979354,16,3919.730476
-0.981202,15,3923.753813
-0.983861,13,3927.192644
-0.997696,3,3927.982604
-0.984322,13,3931.457583
-0.996868,5,3932.780747
-0.992717,6,3934.404233
-0.999008,3,3935.210977
-0.996073,4,3936.303997
-0.996079,4,3937.364331
-0.994426,6,3938.957604
-0.989201,9,3941.355967
-0.99683,3,3942.188241
-0.991943,7,3944.026382
-0.986486,12,3947.251719
-0.995151,5,3948.614313
-1.0,1,3948.887672
-0.987696,10,3951.54542
-0.998375,2,3952.100255
-0.986992,10,3954.780749
-0.997536,3,3955.621553
-0.997194,4,3956.685021
-0.995946,5,3958.024269
-0.997414,4,3959.099075
-0.992764,6,3960.735884
-0.989999,9,3963.137989
-0.986236,11,3966.054318
-0.996444,5,3967.447607
-0.998382,2,3967.975151
-0.983963,12,3971.191049
-0.990087,8,3973.346128
-0.986388,12,3976.568177
-0.984705,12,3979.803257
-0.963985,41,3990.764105
-0.981832,15,3994.785772
-0.989152,9,3997.19903
-0.991927,7,3999.094503
-0.988635,10,4001.743365
-0.999022,2,4002.284583
-0.996476,4,4003.374243
-0.992857,6,4004.956577
-0.982458,14,4008.686151
-0.977609,18,4013.488346
-0.982806,15,4017.465986
-0.986361,11,4020.422371
-0.988395,10,4023.107194
-0.994717,6,4024.747628
-0.996684,5,4026.065039
-0.990459,9,4028.483069
-0.998726,3,4029.296447
-0.99285,7,4031.186056
-0.997194,3,4032.087252
-0.99552,5,4033.577647
-0.996611,5,4035.926781
-0.99236,7,4038.080836
-0.996465,4,4039.293666
-0.999017,2,4039.89568
-0.993543,6,4041.91362
-0.992494,6,4043.70345
-1.0,1,4044.927695
-0.997763,4,4049.148486
-0.988291,10,4059.732825
-0.991358,7,4067.188127
-0.993534,6,4073.392722
-0.994543,6,4079.652371
-0.992932,7,4086.927899
-0.992987,7,4094.247216
-1.0,1,4095.325574
-0.987771,10,4105.854802
-0.986526,12,4119.261039
-0.983303,12,4132.023893
-0.988879,9,4141.511866
-0.986822,10,4152.207579
-0.983736,13,4165.978774
-0.987553,10,4172.297472
-0.996021,5,4173.606186
-0.991167,8,4175.615665
-0.984973,14,4179.222178
-0.983391,13,4182.585786
-0.986835,13,4185.934442
-0.988213,11,4188.767999
-0.997828,3,4189.545097
-0.975064,19,4194.530288
-0.988134,9,4196.894735
-0.993304,7,4198.749501
-0.992479,7,4200.56382
-0.996342,5,4201.919718
-0.982626,14,4205.561431
-0.997449,3,4206.357381
-0.988093,9,4208.729742
-0.992709,9,4211.120515
-0.987287,10,4213.72829
-0.99157,7,4215.6179
-0.996844,4,4216.657396
-0.991514,7,4218.509069
-0.989605,9,4220.933581
-0.988895,9,4223.282176
-1.0,1,4223.568844
-0.995603,5,4224.898101
-0.998788,2,4225.431074
-0.993324,7,4227.277976
-0.982683,14,4230.980923
-0.990207,8,4233.11331
-0.991322,8,4235.233627
-0.990283,8,4237.367851
-0.983593,13,4240.87507
-0.990734,8,4242.974554
-0.992748,6,4244.543608
-0.990226,8,4246.667729
-0.994381,6,4248.282753
-0.995933,4,4249.385659
-0.990943,9,4251.7771
-0.989474,11,4254.692057
-0.99049,9,4257.104378
-0.991277,9,4259.446135
-0.973587,19,4264.483173
-0.984946,13,4267.940274
-0.994693,5,4269.279116
-0.994789,5,4270.599795
-0.990076,9,4272.988397
-0.988225,10,4275.643382
-0.992162,7,4277.506463
-0.979846,17,4282.013073
-0.997141,3,4282.810366
-0.997435,5,4284.167861
-0.994047,6,4285.766871
-0.996094,5,4287.083309
-0.99385,6,4288.706856
-0.990008,9,4291.100267
-0.979162,18,4295.888655
-0.997898,3,4296.682553
-0.988098,10,4299.370618
-0.981999,15,4303.348708
-0.985555,12,4306.585019
-0.993127,6,4308.196509
-0.998503,2,4308.717234
-0.995547,5,4310.044242
-1.0,1,4310.328382
-0.997445,3,4311.154832
-0.986888,12,4314.386035
-1.0,1,4314.656846
-0.996434,4,4315.743187
-0.977824,18,4320.543035
-0.988947,9,4322.939268
-0.997081,4,4324.049709
-0.989638,9,4326.446294
-0.998911,4,4327.518324
-0.99584,5,4328.849011
-0.989661,8,4331.013382
-0.988085,10,4333.693289
-0.984237,13,4337.15359
-1.0,1,4337.424624
-0.985114,12,4340.619812
-0.994236,5,4341.977755
-0.982979,13,4345.444748
-0.997198,5,4346.771958
-0.994313,5,4348.115124
-0.990975,7,4349.996286
-0.982799,13,4353.553355
-0.995094,5,4354.925915
-0.999031,2,4355.477379
-0.988533,11,4358.438654
-0.984773,13,4361.906889
-0.989742,8,4364.075875
-0.993171,6,4365.665959
-0.992671,7,4367.540385
-0.992544,7,4369.369438
-0.998389,2,4369.925716
-0.994247,7,4371.801057
-0.994397,6,4373.412528
-0.984967,11,4376.386361
-0.998103,3,4377.217841
-0.987947,10,4379.873182
-0.999025,2,4380.408382
-0.97412,19,4385.454508
-0.982249,13,4388.929722
-0.987343,10,4391.633142
-0.994226,5,4392.977392
-0.987915,10,4395.643602
-0.987775,10,4398.303336
-0.950614,42,4409.593567
-0.995513,4,4410.667352
-0.998608,3,4411.478595
-0.993367,6,4413.063823
-0.995011,6,4414.675265
-0.990389,8,4416.795993
-0.997827,3,4417.653191
-0.997626,5,4418.986017
-0.995707,4,4420.070306
-0.994765,6,4421.661017
-0.999038,2,4422.196387
-0.9863,12,4425.387462
-0.986281,13,4429.113428
-0.985112,12,4432.459472
-0.992052,7,4434.393399
-1.0,1,4434.664148
-1.0,1,4434.956662
-0.997746,4,4436.07789
-0.992142,8,4438.364484
-0.990491,8,4440.591012
-0.986308,11,4443.666224
-0.985957,12,4446.985871
-0.983905,12,4450.243114
-1.0,1,4450.533847
-0.996545,4,4451.64248
-1.0,1,4451.911067
-0.998413,3,4452.725943
-0.99232,8,4454.880984
-0.997942,5,4456.220498
-0.995015,5,4457.582115
-0.982342,14,4461.325554
-0.993035,7,4463.205961
-0.971186,21,4468.857813
-0.994277,6,4470.594246
-0.991622,9,4473.498164
-0.99788,3,4474.415094
-0.996128,4,4475.62434
-1.0,1,4475.925146
-0.995683,5,4477.473529
-0.987487,10,4480.469904
-0.990252,9,4483.240989
-0.974902,19,4488.95529
-0.977085,17,4494.036319
-0.985982,11,4497.359178
-0.998413,3,4498.233317
-0.991003,8,4500.65551
-0.982743,15,4505.311706
-1.0,1,4505.648222
-0.997891,3,4506.581782
-0.991321,8,4509.183717
-0.990129,10,4512.265849
-0.986984,11,4516.28908
-0.940042,53,4533.073843
-0.99118,7,4535.062046
-0.983094,13,4538.607075
-0.983094,16,4543.031291
-0.995853,5,4544.355078
-0.982458,15,4548.333441
-0.992621,8,4550.434172
-0.98297,15,4554.404673
-0.993716,6,4556.03222
-0.996464,4,4557.079507
-1.0,1,4557.35147
-0.987264,11,4560.264886
-0.98841,10,4562.939438
-0.989576,8,4565.064669
-0.992457,7,4566.915123
-0.963354,29,4574.68863
-0.985708,12,4577.887205
-0.998211,4,4578.964727
-0.979451,17,4583.499427
-0.94848,50,4596.925277
-0.996227,5,4598.271758
-0.992556,7,4603.678828
-0.993295,6,4605.285682
-0.994004,5,4606.651312
-0.977457,18,4611.484316
-0.988715,9,4613.893377
-0.977115,17,4618.476349
-0.99407,5,4619.813291
-0.990934,8,4622.05861
-0.978534,18,4626.884157
-0.982074,14,4630.631797
-0.990503,8,4632.741531
-0.996111,4,4633.971908
-0.986591,11,4637.110501
-0.984049,12,4640.331177
-0.981429,16,4644.627862
-0.983423,13,4648.085717
-0.991523,7,4649.952398
-0.976456,18,4654.72191
-0.993722,6,4656.318884
-0.913039,166,4704.772981
-0.997489,4,4705.94203
-0.977724,18,4711.054344
-0.995413,4,4712.174391
-0.978432,18,4717.172386
-0.996991,3,4718.005406
-0.976259,19,4723.098683
-0.989608,9,4725.49096
-0.978415,17,4730.169849
-0.977334,19,4735.186952
-0.988974,10,4737.846304
-0.966706,27,4745.063056
-0.983042,13,4748.521713
-0.989214,9,4750.944083
-0.990662,8,4753.088619
-0.989603,9,4755.510075
-0.993494,6,4757.106585
-0.993455,7,4758.969605
-0.968979,23,4765.123291
-0.987848,11,4768.091703
-0.990783,7,4770.020091
-0.988521,11,4772.929806
-0.992127,7,4774.788362
-0.981092,13,4778.275406
-0.982507,15,4782.305528
-0.998892,2,4782.833919
-0.987862,12,4786.004187
-0.98837,10,4788.710603
-0.99102,7,4790.532105
-0.98621,12,4793.768033
-0.983703,13,4797.218274
-0.990909,8,4799.37972
-0.978268,19,4804.464225
-0.996597,5,4805.791816
-0.997231,3,4806.595804
-0.995798,4,4807.68119
-0.977641,18,4812.523175
-0.992468,6,4814.153418
-0.998769,4,4815.221766
-0.996729,4,4816.30614
-0.992353,7,4818.165722
-0.993179,7,4820.021532
-0.991337,8,4822.157957
-0.989806,9,4824.586434
-0.977263,18,4829.452026
-0.980325,16,4833.740054
-0.980803,15,4838.308642
-0.985072,12,4841.830506
-0.974115,23,4848.770314
-0.983561,14,4852.908606
-0.989505,8,4855.318446
-0.994258,5,4856.809461
-0.992471,7,4858.902533
-0.993798,5,4860.408396
-0.994196,6,4862.192431
-0.985185,13,4866.059982
-0.998453,3,4867.168094
-0.978284,17,4872.394079
-0.998575,2,4872.989269
-0.991229,7,4875.058547
-0.988164,11,4878.335224
-0.989021,10,4881.363118
-0.985262,12,4884.931845
-0.98742,11,4888.150072
-0.981547,15,4892.562244
-0.997239,3,4893.454549
-0.989157,8,4895.764396
-0.980791,14,4899.789315
-0.989819,8,4901.960329
-0.984967,11,4904.931936
-0.974753,21,4910.44926
-0.997508,4,4911.50685
-0.982811,15,4915.473249
-0.980766,15,4919.461492
-0.978273,15,4923.472852
-0.997711,3,4924.278447
-1.0,1,4924.547533
-0.990591,8,4926.665326
-0.966115,29,4934.399514
-0.989451,9,4936.808059
-0.969009,24,4943.247068
-0.989194,8,4945.402652
-0.994848,5,4946.769248
-0.996268,4,4947.842366
-0.998998,2,4948.390557
-1.0,1,4948.677539
-0.928161,241,5014.921724
-0.997341,3,5015.844787
-0.984705,15,5020.41762
-0.990441,8,5022.813037
-0.990907,8,5025.200116
-0.991149,8,5027.576955
-0.977435,17,5033.05289
-0.985585,12,5036.826426
-0.990788,9,5039.735498
-0.996634,4,5040.971328
-0.973274,21,5047.520153
-0.998488,2,5048.144876
-0.997493,3,5049.067032
-0.98933,11,5052.453817
-0.975724,19,5058.261786
-0.986947,10,5061.391734
-0.978547,19,5067.130718
-0.998363,3,5068.093677
-0.981031,14,5072.344792
-0.990941,8,5074.830132
-0.986791,12,5078.421488
-0.981654,14,5082.624998
-0.983919,14,5086.85255
-0.987711,12,5090.975527
-0.985138,12,5094.785908
-0.949562,47,5109.369503
-0.987441,10,5112.383047
-0.98359,13,5116.220924
-0.993762,6,5118.006889
-0.988906,10,5120.991563
-0.985256,12,5124.584352
-0.992739,7,5126.686832
-0.958246,32,5136.136289
-0.991327,8,5138.514492
-0.985042,12,5142.020301
-0.99051,8,5144.425631
-0.992583,6,5146.229599
-0.982421,14,5150.476103
-0.975622,23,5157.312086
-0.992747,7,5159.389343
-0.985781,15,5163.832421
-0.987214,10,5166.839453
-0.995308,5,5168.345656
-0.998051,4,5169.581123
-0.98839,10,5172.562158
-1.0,1,5172.879485
-0.979916,19,5178.583554
-0.993941,5,5180.077604
-0.98856,9,5182.77757
-0.982977,14,5186.910413
-0.983137,14,5191.078749
-0.988024,9,5193.759902
-0.984423,12,5197.323832
-0.980502,17,5202.395739
-0.985875,11,5205.666191
-0.986207,11,5208.907448
-0.971781,22,5215.483896
-0.966897,25,5222.914504
-0.979888,17,5227.990485
-0.99528,5,5229.532455
-0.995468,4,5230.763541
-0.987741,10,5233.804232
-0.980379,16,5239.40201
-0.981191,14,5243.916517
-0.99829,4,5245.124069
-0.981843,15,5249.687286
-0.985784,11,5252.953204
-0.986939,10,5255.900166
-0.926431,205,5317.932861
-0.998506,2,5318.542141
-0.983228,14,5322.716719
-0.977055,20,5328.686595
-0.994582,5,5334.158368
-0.9874,11,5345.701622
-0.991936,7,5353.103145
-0.999047,3,5356.220875
-0.992382,6,5362.618918
-0.986823,11,5374.148862
-0.997881,3,5377.269077
-0.986263,10,5387.905375
-0.985113,12,5400.713891
-0.9845,14,5415.568606
-0.983552,13,5429.207811
-0.984836,12,5441.838064
-0.976802,21,5464.019026
-0.983132,13,5478.124159
-0.985976,13,5491.838073
-0.9956,6,5498.396826
-0.997464,3,5501.751202
-0.992424,7,5509.151427
-0.991601,7,5516.50701
-0.977975,18,5535.499247
-0.991749,9,5545.091334
-0.995652,6,5551.411971
-0.993996,6,5557.697752
-0.983049,15,5573.480568
-0.989169,9,5582.852932
-0.984447,13,5596.570268
-0.986288,10,5607.076996
-0.988262,9,5616.579578
-0.990155,9,5625.896831
-0.99548,5,5631.241715
-0.999016,2,5633.37798
-0.981785,15,5649.225682
-0.985546,13,5662.8988
-0.986611,12,5675.678305
-0.986434,11,5687.207886
-0.996172,4,5691.453699
-0.991698,7,5698.840421
-0.984357,14,5713.614577
-0.982748,13,5727.399994
-0.97724,19,5747.793333
-0.986948,10,5758.69052
-0.99775,4,5762.961868
-0.997647,3,5766.145064
-0.986814,11,5777.699605
-0.98662,12,5790.152732
-0.989682,9,5799.612395
-0.996927,3,5802.729254
